comment,rating,thumbsUpCount,at
bagus ada promo jg ..pas promo jaringane stabil ya jgn srg eror,4,0,2018-12-22 09:54:44
mantab aplikasi ini kalo ada promo jadi hemat nonton bareng keluarga,4,0,2018-12-22 09:50:25
baru pertama pakai sudah dapat diskon.thankz TIX ID.bagi yg mau depetin voucher 25.000 seperti sy klik kode voucher berikut Z3QCYT.oke sukses selalu TIX ID,5,0,2018-12-22 09:42:38
"Ok App ,ditingkatkan lagi kualitas ,benefit, promonya",4,0,2018-12-22 09:08:25
saya berhasil membeli tiket buy 1 get 1 dengan aplikasi ini. dengan menggunakan no kupon ini 27RPO9 anda akan mendapatkan tambahan potongan sebesar 25rb. yuks digunakan.,5,1,2018-12-22 09:06:18
aplikasi keren. bikin nonton di bioskop jd mudah. moga2 bonus2nya sering.,5,0,2018-12-22 08:59:28
"Nonton nyaman dan makin hemat dengan TIX ID... Mau lebih hemat daftar TIX ID nya dgn masukan kode ini VZB73W pasti langsung dpt voucher 25.000. Ayo salin kode nya... VZB73W Nuhun,",5,1,2018-12-22 08:59:03
"Memudahkan kita memesan tiket, jadi tidak perlu antri dan ada diskon.",4,0,2018-12-22 08:41:06
admin maaf tolong tambahkan untuk daerah purwakarta dan tolong lebih di perbaiki lagi saat berada di dalam aplikasi suka nge freeze sendiri,3,1,2018-12-22 08:36:55
gak perlu ngantri dann sering ada gratisannya. alhamdulillah. pernah seminggu 3x k bioskop😁t hanx tix id,5,0,2018-12-22 08:34:09
cara mudah reservasi tiket tanpa harus antri,5,0,2018-12-22 08:12:58
"Mau dapat voucher 25.000 ? Masukan aja kode 932BFA saat pertama daftar., maka km akan dapat bonus voucher gratis",4,0,2018-12-22 07:53:19
seneng banget event buy 1 get 1 nya makin sering. Terimakasih yaaa,5,0,2018-12-22 07:53:06
"Sangat recomended. Mmberikan segalah bentuk kemudahan, dari nyari film yg sedang, akan, dan informasi lainnya hingga pesan tiket. Sehingga tidak lagi harus antrian, atau ngebut2 buat dapatkn tiket dari film2 favorit. 👍👍",5,1,2018-12-22 06:54:09
"Tai lah. Promo tp server ga sanggup nampung, lngsung drop...",5,0,2018-12-22 06:48:32
"Aplikasi yang sangat membantu di kala ingin menonton bioskop, nggak perlu antri-antri lagi, udah gitu sering ada promonya lagi, mantaaap 👍👍",5,0,2018-12-22 06:17:42
overall good.. harganya murah banget dengan potongan voucher dan buy 1 get 1,5,0,2018-12-22 06:05:04
"bisa pilih jadwal dan kursi sendiri , tanpa antri mantap tix",5,0,2018-12-22 05:44:25
Sangat mempermudah sekali untuk nobis khususnya 😂,5,0,2018-12-22 05:40:35
Kurang nya hanya tidak bisa re-schedule. Orang Indonesia kan 50% tidak on time. (hanya saran untuk membuat pengaturan re-schedule),4,0,2018-12-22 04:40:36
"Min , akun saya ada di DANA ada saldo nya , tapi nomer hp yg di cantumin di akun , nomer nya hangus karena udah ga aktif , jarang beli pulsa , soal nya di rumah on wifi terus , jadi soal masalah saldo yg ada di DANA gmna cara nya untuk di pakai? karena kalo mau transfer dana atau di pakai untuk nonton , selalu meminta verifikasi , nomer nya juga udah hangus (Ga aktif) tolong di bantu min , Terima kasih",4,3,2018-12-22 04:24:55
"sangat membantu, mantap.. ditambah lagi promo2'a",5,0,2018-12-22 04:14:58
"Promonya banyak, pesennya mudah, nontonnya senang",5,0,2018-12-22 04:06:32
"mantap!!! saya dapat promo buy 1 get 1 untuk film favorite saya. senang sekali, saya harap nanti ""Avenger: Endgame"" juga ada promo yang sama😁👍",5,0,2018-12-22 03:42:04
sangat efektif dan efisien. cepat tidak perlu antri,5,0,2018-12-22 03:25:34
aplikasi bagus bgt...klo bisa buy 1 get 1 nya jgn cuma utk satu tiket dong,5,0,2018-12-22 03:20:42
Menyenangkan banyak promo....Sering2 yaah promonya....,5,0,2018-12-22 03:06:26
suka banget sama TIX ID. Memudahkan kita beli tiket nonton tanpa harus ngantri lagi. Mau dapat voucher 25.000? masukkan kode ZMDA3M pada saat pertama daftar.,5,0,2018-12-22 02:20:54
"Gampang buat cek kursi yg tersedia, gak perlu repot antri lagi.",4,0,2018-12-22 01:27:45
"Sangat membantu untuk yg hobi nonton, untuk pelanggan Baru, masukan kode US7NEB untuk mendapatkan voucher 25K, selamat mencoba",5,0,2018-12-21 18:42:33
"bagus bgt pake tix id, lebih mudah dan gampang, mau dapet voucer Rp 25.000 , masukan kode voucer IV1IWG",4,0,2018-12-21 17:32:46
kecewa kata.nya bisa atur jadwal nonton tapi nyata.nya tidak bisa tetep aja pas hari itu juga sama aja boong ya udh beli aja langsung di bioskop.nya,1,0,2018-12-21 15:12:13
Sukaa...banget jadi ticket nonton film bts yang ke 2 love yourself nggaa usah ribet mau ngantri lagi sampe bioskop tinggal beli popcorn hehe.....,5,0,2018-12-21 15:09:45
"mantap nih banyak promonya, tapi biaya admin jgn terlalu mahal",5,0,2018-12-21 14:21:06
"sangat rekomended, biaya adminnya pun juga murah",5,0,2018-12-21 13:26:01
mudah digunakan dan keren banget ini applikasinya..kalau mau dapet voucher diskon yok gunakan kode ini LIBFR7 dijamin kamu dapar voucher diskon,5,0,2018-12-21 11:30:35
bagus dah..lebih simpel..hemat waktu..,5,0,2018-12-21 11:12:05
Gunakan kode voucher PA759S langsung dapet potongan 25.000. lumayan kan nonton film bayarnya gak mahal. ayo gunakan tix.id untuk pemesanan tiket bioskop,5,0,2018-12-21 08:58:19
"suka banget. ngebantu banget buat saya yg suka nonton, app ini sangat mempermudah kalian loh. thanks",5,0,2018-12-21 07:49:08
tambahin fitur pengubah nomor dana!!!! saldo aing banyak ajg!!!,1,0,2018-12-21 07:29:08
"Mantap, banyak promonya",5,0,2018-12-21 07:13:41
pembaruan mulu sih kalau ga diperbarui gbsa dibuka-_-,2,0,2018-12-21 06:26:14
"cukup membantu ,tidak perlu antri dan promonya keren!!",5,0,2018-12-21 05:38:45
"keren, tp sering keabisan kuota beli 1 grts 1 nya",5,0,2018-12-21 05:35:29
"suka banget,, semoga tambah bayak diskon diskon nya",5,0,2018-12-21 05:02:02
"Trm ksh TIX. ID mau nonton jd lbh praktis,gak perlu ngantri, gak perlu khawatir kehabisan tiket, Bayarnya gmpg lagi...",5,0,2018-12-21 04:04:50
"terimakasihhh tix ID, aku gak usah repot antri lagi dan gak takut kehabisan tiket!",5,0,2018-12-21 03:45:26
"baguss ni supaya ga ngantri pas beli tiket, banyak voucher dan diskon juga lagi, suka bgt deh sama aplikasi ino",5,0,2018-12-21 03:30:15
mantap gak kaya aplikasi sebelah minimal 100rb trus di sni bnyak promo...beli 2 tiket harga 86rb jadi 21rb dengan kode promo,5,1,2018-12-21 03:30:01
"Baru nyoba, suka sih tp klo sempurna belum, jd bintangnya 4 dulu aja ya...",4,0,2018-12-21 03:17:31
tolong fitur untuk ganti NO HP di DANA ditambahkan. ini saldo masih banyak tapi nomer hp ganti jadi saldo ga bisa digunakan😑,1,0,2018-12-21 03:11:59
Giliran pas ngasih promo servernya payah padahal selalu di upgrade,3,0,2018-12-21 03:11:42
suka pake tix id karna ada buy 1 get 1 free tiap ada film baru cocok bgt buat para anak kost macam gw😂,5,2,2018-12-21 03:04:58
sukaa... tp coba dibuat tidak lemot kalau pas promo.... kan harusnya sudah tau resikonya klo promo. jd dibuat tidak lrmot ya.. makasi,5,0,2018-12-21 03:04:38
Mau tanya d app tix id saya kan dulu pake nmr lama tp nmr lamanya lupa kmna dan itu skrang hrs pake kode pdhl kmrn saya udah coba ubah pake nmr baru nmrnya k ganti tp ttp aja ngga bisa msen pdhl d app sya ada salndonnya kan syang klo ngga k pake .. Bisa di balikin ngga saldo saya  Mksh,5,0,2018-12-21 02:30:34
Mantap TIX ID. Banyakin Voucher aja dah... pasti gw pesan tiket mulu di platform ini ... gw kasih bintang 5 karna sesuai dengan apa yang TIX ID kasih selama ini.,5,0,2018-12-21 02:10:23
top up DANA Ke CIMB niaga ko gabisa . hhe tolong di perbaiki .. baru aja saya download . ga kpake apk nya kan .. huh,1,6,2018-12-21 01:56:34
"baru mau nyoba tiga bintang dulu ya, yg mau dapat voucer gratis undang/invite kode ini ya BQA61G, okey makasih semuanya",3,3,2018-12-20 16:54:08
"tidak bisa melakukan penarikan saldo dana dengan mudah, ribet harus premium dulu. memusingkan",1,0,2018-12-20 13:42:13
"aplikasi bangsat, transaksi tidak dapat diproses terus , udah dicoba berkali kali gak bisa! tolong dibenerin nih aplikasi jancook.",1,0,2018-12-20 13:39:45
pemesanan tiket sering tidak update dan sering di kembalikan (di batalkan),1,0,2018-12-20 13:33:35
"mudah, simple, efisien,praktis...dan yg lebihnya lagi program buy 1 and get 1...trus tingkat kan..",5,0,2018-12-20 13:16:12
"aplikasi tix id sudah bagus, hanya saja kenapa setiap dibuka selalu meminta untuk download versi terbaru. jadinya ga praktis dan terlalu sering menghabiskan kuota",3,0,2018-12-20 12:14:31
"Sangat bagusss, kalian harus coba. Selain mudah, kalian juga bisa dapat banyak diskon serta harg murah. Selain itu, pakai kode ini AYUSWU dan dapetin voucher 25rb lhooo",5,0,2018-12-20 10:44:33
"lebih mudah pemesanannya, ngebantu bgt deh..",5,0,2018-12-20 09:53:53
Sebaiknya walaupun aplikasi ini tidak di perbaharui tetap dapat di gunakan,1,0,2018-12-20 09:45:15
sangat disayangkan biaya layanan pemesanan tiket diadakan :( amat disayangkan :'(,1,1,2018-12-20 08:31:11
banyak promo dan gak antri pembayaran,4,0,2018-12-20 07:58:17
"Mau voucher Rp. 25.000 masukkin kode ""WJWFDC"" saat km instal aplikasinya , voucher Rp. 25.000 langsung masuk ke akun kamu, nonton bioskop jadi hemat deh 😆",5,0,2018-12-20 07:54:58
praktis. banyak promo. beli tiket nonton jadi mudah gak perlu antri,5,0,2018-12-20 06:53:32
"Good aplikasi, wlpn jarang kebagian buy 1 get 1 nya 😁",5,0,2018-12-20 04:03:47
"Gimanasih kemarin beli tiket keburu2 soalnya hampir abis tmpt duduk, terus sekarang dibuka lagi ditempat dan jam tayang yg sama tempat duduknya masih kosong payah ni app",3,0,2018-12-20 03:24:09
"menyingkat waktu,mudah prosesnya,bisa puas pilih-pilih seatnya,yang penting gak antri😄",5,0,2018-12-20 03:22:03
"Aplikasi yang sangat membantu ketika pulang kerja ingin nonton film baru tapi masih ramai2 nya, so gausah antri dong yaa",5,0,2018-12-20 03:11:57
mantap bgt. promonya kalau bisa gak pakai jam-jam an lg,5,0,2018-12-20 03:05:39
"Banyak promo banyak disc banyak voucher, semoga selalu seperti ini ❤",5,0,2018-12-20 02:15:15
Suka banget sama aplikasi TIX ID. Memudahkan kita memesan tiket nonton jadi kita tak perlu ngantri lagi. Mau dpat voucher 25.000? Masukkan kode 9UUHID pada saat pertama daftar,5,163,2018-12-20 00:35:38
kalau lagi banyak promo suka down,4,0,2018-12-19 17:30:54
"kecewa.. baru isi saldo mau pesan tiket malah ga bisa bayar, pin salah terus padahal ga ngerasa bikin pin dana. giliran di telfon ke cs nya malah ga bisa terus malah buka web ket error. ini gimana coba? coba buat ganti pin tetep ga bisa. tolong dong bantuan nya",1,4,2018-12-19 15:40:01
"bagus bgt, mempermudah utk pesen tiket,",5,0,2018-12-19 14:47:24
"knp sekarang kalau top up lewat ATM BRI tidak bisa? kenap hanya ATM tertentu saja , pembaharuan bukan malah mempermudah malah mempersulit. tolong dipermudah lagi trimakasih.",1,1,2018-12-19 12:37:51
"aplikasi ini sangat memudahkan dan juga promo"" yg dibuat sangat memuaskan👍",5,0,2018-12-19 10:58:16
murah ramah kantong . untung ada ini tix id banyak untungnya,5,0,2018-12-19 10:15:41
TOLONG FITUR UNTUK MENGUBAH NOMOR DANA DITAMBAHKAN. karena orang yang ganti nomor bingung harus bagaimana sedangkan saldo dana banyak tp tidak bisa digunakan karena no hape diganti sedangkan no yg di daftarkan di dana adlh no sebelumnya.,2,121,2018-12-19 10:00:47
Keren banyakin promo nya yakin makin keren,5,0,2018-12-19 09:50:09
"yap, sangat membantu agar cepat dapat kursi, hehe",5,0,2018-12-19 09:39:09
"kok tidak bisa dibuka ya? padahal sudah di update, dan saldo masih banyak disana?",2,0,2018-12-19 09:35:06
"Tidak bisa menghubungi customer service, pin dana ribet untuk di reset sewaktu lupaa banyak errornyaa",1,1,2018-12-19 09:26:34
Kota saya tidak tersedia di daftar pilihan kota. Tolong diperbaiki.,2,0,2018-12-19 08:49:53
"harus pake dana, tapi dana nya belum siap semua bank, terus ribet bgt, haduuuh susahnya beli tiket lewat tix id ini, bukannya mudah malah susah",1,0,2018-12-19 08:31:03
Sangat menghemat waktu dan banyak promo😘,5,0,2018-12-19 08:12:59
"bagus sih, tp makin bagus lagi kalau sering di kasih diskon nonton biar aku sering2 nonton hahahaha",5,3,2018-12-19 07:40:38
"bener""jadi mudah beli tiket gak perlu antri banyak promo 😊",5,0,2018-12-19 06:36:02
utk skg bintang 1 aj dl. disc 50%ny skg cm buat tiket pertama. dan biaya adminnya mahal. jd hrga gk jauh beda dg hrga konternya.,1,10,2018-12-19 06:24:06
Cepat dan mudah pemesanan tiket bioskop nya. Banyak promo nya juga lho 😉,5,0,2018-12-19 06:15:17
aplikasi ini membantu kita buat nonton bioskop dengan mudah membeli tiket nya rnd enggak perlu antri,5,2,2018-12-19 04:43:44
bagus sih gak perlu ngantri tapi males banget harua update terus jadi risih setiap buka update update,3,15,2018-12-19 04:26:31
"mantap, banyakin terus ya promonya",5,0,2018-12-19 03:42:01
"Pemesanan pertama ambil promo buy 1 get 1 berhasil, tertarik utk pemesanan kedua, terus kejadian buruk, Transaksi gagal eh promo voucher juga ikut gagal, sampai 3x dicoba sama aja, akhirnya pesan tanpa promo. Padahal yang salah sistem tapi konsumen yg dirugikan. Hubungi CS juga ga diangkat. Parah sih.",3,1,2018-12-19 02:37:52
kenapa ya saya mau undang teman saya tdk bisa padahal disitu tertulis bisa dapet voucher kalo ngundang temen tapi mau ngundang itu gk bisa tempat salin kodenya gk ada _-,3,19,2018-12-19 02:25:20
jaman sekarang enak. pesen tiket ga harus antri lama lagi. makasi tix id.,5,0,2018-12-19 02:01:26
"cepat, mudah dan nyaman",5,0,2018-12-18 23:46:18
membantu tapi biaya tambahannya 3 kali kebih mahal dari aplikasi sejenis xxI cinena,3,5,2018-12-18 22:57:33
pesen tiket dengan cepat tanpa antri panjang di bioskop,5,0,2018-12-18 17:36:41
overall good.. tapi coba kalo bisa sekalian pesan makan.. bintang 5 deh,4,0,2018-12-18 15:09:09
"kecewa bgt pake tix id, awal pakai lancar bgt mgkin blm banyak yg pakai tapi makin kesini makin ngecewain. jadwal promo disitu jam 1 uda dibuka pas jam 1 lewat 5 menit server jelek trus blm keluar jadwal, ditunggui smpe jam 1 lewat 10 menit uda bisa tapi tiba² blg kuota full 😴 ngeseli bgt sih ini terakhir saldo smpe skrg gak terpake 😰",1,0,2018-12-18 14:52:57
"Jelek, Lemot, Ga jelas antara TixID & MTix mau kmn fokusnya ni produk? Percuma ada promo klo sistemnya Down. CGV & Cinemaxx lebih fleksibel & modern dgn nilai plus krn krjasama dgn GO-TIX.",1,0,2018-12-18 14:31:17
"Bagus sih kalo untuk kita yang nggak bisa antri,,,tapi kalo ada penawaran buy 1 get 2,,,aduh loading nya udah mulai lelet,tolong dong diperhatikan",3,0,2018-12-18 09:09:06
cukup memudahkan pengguna. pesannya gampang. langsung bisa dicetak di lokasi nonton. banyak promonya. Bangga dengan buatan anak negeri. terus berkembang ya.,5,0,2018-12-18 06:43:25
"Promo potongannya benar2 nyata guys, sekarang lagi musim beli 1 gratis 1. Gunakan kode undangan ANUKH5 untuk mendapatkan potongan 25rb rupiah. Saya beli 2 tiket hanya kena 16rb. Untung banget kan",5,0,2018-12-18 06:27:44
"aplikasi goblok,buat apa dapet voucher kalo gabisa di gunakan. Minimal pembelian 40.000 kan? total gua 76.000 tapi tetep gabisa dipake tuh voucher, Auto uninstal asu",1,0,2018-12-18 05:17:43
Tolong yg bikin aolikasi buka mata woeeee itu banyak koment2 kecewa tapi gak ada perubahan. malah makin hari makin jelek.,1,0,2018-12-18 05:16:32
"mudah ga perlu antri, semoga bonusnya diperbanyak 😍😘",5,0,2018-12-18 04:51:32
Puas banget sama aplikasi ini ... beli tiket gampang ... banyak promo ... banyak diskon,5,0,2018-12-18 04:39:39
Kualitas pemesanan tiket cepat & ga ribet antre,5,0,2018-12-18 04:29:50
"Lebih mudah untuk pesan tiket nonton, cuma kalo ada promo suka server down tapi sekarang sudah mulai membaik thanks tix id",4,0,2018-12-18 04:20:05
beli tiket gk usah antri lg..hemat waktu dan diskon nya banyak,5,0,2018-12-18 03:51:11
bagaimana bisa no dana beda dg yg pas ddftarin..dan komplain saya di email tidak segera di tanggapi..,1,0,2018-12-18 02:50:04
mempermudah sekali kalau mau nonton tinggal klik klik aja udah beres,5,0,2018-12-18 01:21:10
Praktis dan sangat membnatu... Aman dr antrian panjang.. Thank u very much,5,0,2018-12-17 22:19:36
Saya sangat senang karna mudah gampang dan gak ribet dan tentunya gak perlu lagi repot repot ngantri😅 sampai saat ini tix id aman aman saja bagi saya😄,5,0,2018-12-17 16:24:09
"Nonton film kesukan di bioskop jadi gampang ngga usah antri, ada disc. Nya jga",5,0,2018-12-17 14:10:05
"Promo tapi tiap promo gak pernah bisa karena jaringan eror lah ini lah itu lah, membantu tapi tiap promo jelek ya pelayanannya d aplikasi",2,2,2018-12-17 13:43:38
Ini gimana? Setelah di perbarui kok gak bisa lihat jadwal film nya. Gimana mau order. Anying,5,1,2018-12-17 12:06:29
Sangat membantu untuk kalian yang suka nonton tapi males ngantri. Gunakan kode PXW19P untuk dapetin voucher 25k :)0,4,0,2018-12-17 10:06:02
Tolong di update aplikasinya untuk bisa ganti nomor telepon yang udah terdaftar!,1,0,2018-12-17 09:22:26
Lebih praktis dan mudah untuk pesan tiket nonton,5,0,2018-12-17 08:46:32
"Terima kasih promonya Tix.id, ada saran mungkin untuk posisi kursi bioskop boleh dibuat supaya responsive 1 layar tanpa harus menggeser"". Sukses terus utk tix.id",5,0,2018-12-17 08:27:32
"Sering kali harus update2 aplikasi lagi, buat bosan",1,0,2018-12-17 07:05:35
Kalau ga di update gabisa buka. Boros kuota,3,0,2018-12-17 06:13:38
Apl TIK ID kok minta di update terus. fitur gitu gitu doang.,1,5,2018-12-17 05:15:04
"Tp kl bs berikan diskon utk semua film yg akan tayang, Trmksh..",4,0,2018-12-17 05:08:15
Cukup membantu mempermudah proses pembelian tiket dan membantu untuk update film terbaru,3,0,2018-12-17 04:57:02
Aplikasinya keren memudahkan dengan diskonnya. Semoga bukan hanya skarang tapi seterusnya biar tambah TOP,5,0,2018-12-17 03:58:55
"Sangat membantu, meskipun cuma untuk mengecek bangku bioskop yg masih kosong 😂 Perbanyak lagi promo nya dan semoga sukses selalu",5,0,2018-12-17 03:37:10
"Kecewa nih, setiap kali mau coba beli pas promo mesti eror",1,0,2018-12-17 03:06:13
Aplikasi ini sangat mudah dan membantu agar pembelian tiket tidak usah ngantri panjang dan bisa memilih bangku dari rumah. Jangan lupa ya masukkan kode undangan 3CHLOV agar dapat voucher Rp 25.000 . Terima kasih🙏,5,1,2018-12-16 23:27:12
Ni aplikasi knpa tiap d buka minta d update mulu? Habis kuota klo gini. Hmmmm,1,0,2018-12-16 21:24:57
ini kenapa ya setiap buka apps nya harus di update terus??,3,0,2018-12-16 16:21:35
yaaa diskonnya kalau bisa di tambah lagi dan mungkin penambahan fitur jga,4,0,2018-12-16 15:55:02
"tinggkatin untuk pembelian tiket untuk di hari esok (3hari) kedepan, agar pada saat film nya muncul bisa booking jauh"" hari . oke!!!",3,0,2018-12-16 15:37:15
suka bgtt bikin lebih gampang kalo mau nonton ❣️ ayok yang mau dapet voucher 25.000 bisa pake kode punya aku P4WOVQ . Lumayan bgt jd lebih murah krj voucher .,5,0,2018-12-16 10:44:57
Dengan adanya tix.id pembelian tiket jadi simple. Ayo buruuuaaan download jangan lupa masukan kodenya ya QZZ1VM biar kamu dapat voucher senilai 25.000 lumayan kan,5,0,2018-12-16 09:28:00
Aplikasinya mempermudah buat beli tiket supaya gak ngantri dan banyak diskonnya. Jangan lupa pake kode voucher CCK3IB untuk dapat voucher 25.000 😋,4,0,2018-12-16 08:26:29
